"","County.Code","District.Code","School.Code","Grade","Year","Subgroup","Percentage.Standard.Met.and.Above","School.Name","Zip.Code"
"219",1,61176,130435,9,2010,111,34.9565217391304,"Vista Alternative",94538
"220",1,61176,130435,10,2010,111,32.6326530612245,"Vista Alternative",94538
"221",1,61176,130435,11,2010,111,30,"Vista Alternative",94538
"222",1,61176,134270,9,2010,31,37.7213114754098,"Irvington High",94538
"223",1,61176,134270,9,2010,111,75.434460016488,"Irvington High",94538
"224",1,61176,134270,10,2010,31,43.8861607142857,"Irvington High",94538
"225",1,61176,134270,10,2010,111,68.7396810506567,"Irvington High",94538
"226",1,61176,134270,11,2010,31,41.3178294573643,"Irvington High",94538
"227",1,61176,134270,11,2010,111,65.9070367979342,"Irvington High",94538
"228",1,61176,135244,9,2010,31,73.3333333333333,"Mission San Jose High",94539
"229",1,61176,135244,9,2010,111,93.0821831869511,"Mission San Jose High",94539
"230",1,61176,135244,10,2010,31,62.6781609195402,"Mission San Jose High",94539
"231",1,61176,135244,10,2010,111,89.3671965878247,"Mission San Jose High",94539
"232",1,61176,135244,11,2010,31,61.7727272727273,"Mission San Jose High",94539
"233",1,61176,135244,11,2010,111,86.6647638816814,"Mission San Jose High",94539
"234",1,61176,138693,9,2010,31,28.0516795865633,"Washington High",94536
"235",1,61176,138693,9,2010,111,56.1849015317287,"Washington High",94536
"236",1,61176,138693,10,2010,31,24.1634103019538,"Washington High",94536
"237",1,61176,138693,10,2010,111,49.8885077186964,"Washington High",94536
"238",1,61176,138693,11,2010,31,24.7366255144033,"Washington High",94536
"239",1,61176,138693,11,2010,111,45.1097477845944,"Washington High",94536
"240",1,61176,6000558,2,2010,31,62,"Brier Elementary",94538
"241",1,61176,6000558,2,2010,111,79,"Brier Elementary",94538
"242",1,61176,6000558,3,2010,31,59.5,"Brier Elementary",94538
"243",1,61176,6000558,3,2010,111,79,"Brier Elementary",94538
"244",1,61176,6000558,4,2010,31,49,"Brier Elementary",94538
"245",1,61176,6000558,4,2010,111,84.5,"Brier Elementary",94538
"246",1,61176,6000558,5,2010,31,51.6709677419355,"Brier Elementary",94538
"247",1,61176,6000558,5,2010,111,74,"Brier Elementary",94538
"248",1,61176,6000558,6,2010,31,64,"Brier Elementary",94538
"249",1,61176,6000558,6,2010,111,59,"Brier Elementary",94538
"250",1,61176,6000566,2,2010,31,31.0597014925373,"Cabrillo Elementary",94536
"251",1,61176,6000566,2,2010,111,65,"Cabrillo Elementary",94536
"252",1,61176,6000566,3,2010,31,35.8701298701299,"Cabrillo Elementary",94536
"253",1,61176,6000566,3,2010,111,60.5,"Cabrillo Elementary",94536
"254",1,61176,6000566,4,2010,31,48,"Cabrillo Elementary",94536
"255",1,61176,6000566,4,2010,111,72.5,"Cabrillo Elementary",94536
"256",1,61176,6000566,5,2010,31,30.9759036144578,"Cabrillo Elementary",94536
"257",1,61176,6000566,5,2010,111,70,"Cabrillo Elementary",94536
"258",1,61176,6000566,6,2010,31,40,"Cabrillo Elementary",94536
"259",1,61176,6000566,6,2010,111,54.5,"Cabrillo Elementary",94536
"260",1,61176,6000624,2,2010,31,59,"Glenmoor Elementary",94536
"261",1,61176,6000624,2,2010,111,78,"Glenmoor Elementary",94536
"262",1,61176,6000624,3,2010,31,39.5,"Glenmoor Elementary",94536
"263",1,61176,6000624,3,2010,111,67.5698924731183,"Glenmoor Elementary",94536
"264",1,61176,6000624,4,2010,31,45.5818181818182,"Glenmoor Elementary",94536
"265",1,61176,6000624,4,2010,111,79.9834710743802,"Glenmoor Elementary",94536
"266",1,61176,6000624,5,2010,31,49,"Glenmoor Elementary",94536
